dissimilarity_1_0deg,dissimilarity_1_ 45deg,dissimilarity_1_ 90deg,dissimilarity_1_ 135deg,dissimilarity_2_0deg,dissimilarity_2_ 45deg,dissimilarity_2_ 90deg,dissimilarity_2_ 135deg,dissimilarity_5_0deg,dissimilarity_5_ 45deg,dissimilarity_5_ 90deg,dissimilarity_5_ 135deg,contrast_1_0deg,contrast_1_ 45deg,contrast_1_ 90deg,contrast_1_ 135deg,contrast_2_0deg,contrast_2_ 45deg,contrast_2_ 90deg,contrast_2_ 135deg,contrast_5_0deg,contrast_5_ 45deg,contrast_5_ 90deg,contrast_5_ 135deg,correlation_1_0deg,correlation_1_ 45deg,correlation_1_ 90deg,correlation_1_ 135deg,correlation_2_0deg,correlation_2_ 45deg,correlation_2_ 90deg,correlation_2_ 135deg,correlation_5_0deg,correlation_5_ 45deg,correlation_5_ 90deg,correlation_5_ 135deg,energy_1_0deg,energy_1_ 45deg,energy_1_ 90deg,energy_1_ 135deg,energy_2_0deg,energy_2_ 45deg,energy_2_ 90deg,energy_2_ 135deg,energy_5_0deg,energy_5_ 45deg,energy_5_ 90deg,energy_5_ 135deg,homogeneity_1_0deg,homogeneity_1_ 45deg,homogeneity_1_ 90deg,homogeneity_1_ 135deg,homogeneity_2_0deg,homogeneity_2_ 45deg,homogeneity_2_ 90deg,homogeneity_2_ 135deg,homogeneity_5_0deg,homogeneity_5_ 45deg,homogeneity_5_ 90deg,homogeneity_5_ 135deg,ASM_1_0deg,ASM_1_ 45deg,ASM_1_ 90deg,ASM_1_ 135deg,ASM_2_0deg,ASM_2_ 45deg,ASM_2_ 90deg,ASM_2_ 135deg,ASM_5_0deg,ASM_5_ 45deg,ASM_5_ 90deg,ASM_5_ 135deg,Category
0.2432949977824329,0.31997490929767003,0.2887953657174764,0.40128079932607114,0.5157836061726219,0.4666656396006773,0.6188683473389358,0.6281820371760548,0.6482934747624579,0.6018701507831934,0.7948201236649799,0.8743468689120862,0.31349842817732715,0.4452216601495101,0.4469416527079845,0.7270883189927956,0.9917701164840746,0.8081015898981533,1.4783389355742302,1.5249142866746601,1.5316564279816949,1.3020491987883263,2.2656604834176486,2.634262074479462,0.9752664075484143,0.9648830914632048,0.9647562484592711,0.9426506197049428,0.9217154266964125,0.9362583736901012,0.8834697762742407,0.8797162862386348,0.8790372096623281,0.8972795025474006,0.8214590102221585,0.7921725194082665,0.2759231780355998,0.2578998276736109,0.26718711869726225,0.24570138418848614,0.2257243779093607,0.23090350007201116,0.21442388504377358,0.21382036741983726,0.2102131699767118,0.2136822172645238,0.19750751414760423,0.1917129782030507,0.8843149061858538,0.8499982468964997,0.8670454009351005,0.8214104275504865,0.7749291279978483,0.7905899407468077,0.7442413260589645,0.7414029555676025,0.7323283317974132,0.7453473935144421,0.6932441461709911,0.6724036564322781,0.07613360017726531,0.06651232111407822,0.07138895639774491,0.06036917019213806,0.050951494782567885,0.05331642634550526,0.04597760247726543,0.04571914952355421,0.044189576831657924,0.04566008997508315,0.039009218144766086,0.03675386601148339,Gres
0.2432949977824329,0.31997490929767003,0.2887953657174764,0.40128079932607114,0.5157836061726219,0.4666656396006773,0.6188683473389358,0.6281820371760548,0.6482934747624579,0.6018701507831934,0.7948201236649799,0.8743468689120862,0.31349842817732715,0.4452216601495101,0.4469416527079845,0.7270883189927956,0.9917701164840746,0.8081015898981533,1.4783389355742302,1.5249142866746601,1.5316564279816949,1.3020491987883263,2.2656604834176486,2.634262074479462,0.9752664075484143,0.9648830914632048,0.9647562484592711,0.9426506197049428,0.9217154266964125,0.9362583736901012,0.8834697762742407,0.8797162862386348,0.8790372096623281,0.8972795025474006,0.8214590102221585,0.7921725194082665,0.2759231780355998,0.2578998276736109,0.26718711869726225,0.24570138418848614,0.2257243779093607,0.23090350007201116,0.21442388504377358,0.21382036741983726,0.2102131699767118,0.2136822172645238,0.19750751414760423,0.1917129782030507,0.8843149061858538,0.8499982468964997,0.8670454009351005,0.8214104275504865,0.7749291279978483,0.7905899407468077,0.7442413260589645,0.7414029555676025,0.7323283317974132,0.7453473935144421,0.6932441461709911,0.6724036564322781,0.07613360017726531,0.06651232111407822,0.07138895639774491,0.06036917019213806,0.050951494782567885,0.05331642634550526,0.04597760247726543,0.04571914952355421,0.044189576831657924,0.04566008997508315,0.039009218144766086,0.03675386601148339,Gres
0.2432949977824329,0.31997490929767003,0.2887953657174764,0.40128079932607114,0.5157836061726219,0.4666656396006773,0.6188683473389358,0.6281820371760548,0.6482934747624579,0.6018701507831934,0.7948201236649799,0.8743468689120862,0.31349842817732715,0.4452216601495101,0.4469416527079845,0.7270883189927956,0.9917701164840746,0.8081015898981533,1.4783389355742302,1.5249142866746601,1.5316564279816949,1.3020491987883263,2.2656604834176486,2.634262074479462,0.9752664075484143,0.9648830914632048,0.9647562484592711,0.9426506197049428,0.9217154266964125,0.9362583736901012,0.8834697762742407,0.8797162862386348,0.8790372096623281,0.8972795025474006,0.8214590102221585,0.7921725194082665,0.2759231780355998,0.2578998276736109,0.26718711869726225,0.24570138418848614,0.2257243779093607,0.23090350007201116,0.21442388504377358,0.21382036741983726,0.2102131699767118,0.2136822172645238,0.19750751414760423,0.1917129782030507,0.8843149061858538,0.8499982468964997,0.8670454009351005,0.8214104275504865,0.7749291279978483,0.7905899407468077,0.7442413260589645,0.7414029555676025,0.7323283317974132,0.7453473935144421,0.6932441461709911,0.6724036564322781,0.07613360017726531,0.06651232111407822,0.07138895639774491,0.06036917019213806,0.050951494782567885,0.05331642634550526,0.04597760247726543,0.04571914952355421,0.044189576831657924,0.04566008997508315,0.039009218144766086,0.03675386601148339,Gres
0.2432949977824329,0.31997490929767003,0.2887953657174764,0.40128079932607114,0.5157836061726219,0.4666656396006773,0.6188683473389358,0.6281820371760548,0.6482934747624579,0.6018701507831934,0.7948201236649799,0.8743468689120862,0.31349842817732715,0.4452216601495101,0.4469416527079845,0.7270883189927956,0.9917701164840746,0.8081015898981533,1.4783389355742302,1.5249142866746601,1.5316564279816949,1.3020491987883263,2.2656604834176486,2.634262074479462,0.9752664075484143,0.9648830914632048,0.9647562484592711,0.9426506197049428,0.9217154266964125,0.9362583736901012,0.8834697762742407,0.8797162862386348,0.8790372096623281,0.8972795025474006,0.8214590102221585,0.7921725194082665,0.2759231780355998,0.2578998276736109,0.26718711869726225,0.24570138418848614,0.2257243779093607,0.23090350007201116,0.21442388504377358,0.21382036741983726,0.2102131699767118,0.2136822172645238,0.19750751414760423,0.1917129782030507,0.8843149061858538,0.8499982468964997,0.8670454009351005,0.8214104275504865,0.7749291279978483,0.7905899407468077,0.7442413260589645,0.7414029555676025,0.7323283317974132,0.7453473935144421,0.6932441461709911,0.6724036564322781,0.07613360017726531,0.06651232111407822,0.07138895639774491,0.06036917019213806,0.050951494782567885,0.05331642634550526,0.04597760247726543,0.04571914952355421,0.044189576831657924,0.04566008997508315,0.039009218144766086,0.03675386601148339,Gres
0.2432949977824329,0.31997490929767003,0.2887953657174764,0.40128079932607114,0.5157836061726219,0.4666656396006773,0.6188683473389358,0.6281820371760548,0.6482934747624579,0.6018701507831934,0.7948201236649799,0.8743468689120862,0.31349842817732715,0.4452216601495101,0.4469416527079845,0.7270883189927956,0.9917701164840746,0.8081015898981533,1.4783389355742302,1.5249142866746601,1.5316564279816949,1.3020491987883263,2.2656604834176486,2.634262074479462,0.9752664075484143,0.9648830914632048,0.9647562484592711,0.9426506197049428,0.9217154266964125,0.9362583736901012,0.8834697762742407,0.8797162862386348,0.8790372096623281,0.8972795025474006,0.8214590102221585,0.7921725194082665,0.2759231780355998,0.2578998276736109,0.26718711869726225,0.24570138418848614,0.2257243779093607,0.23090350007201116,0.21442388504377358,0.21382036741983726,0.2102131699767118,0.2136822172645238,0.19750751414760423,0.1917129782030507,0.8843149061858538,0.8499982468964997,0.8670454009351005,0.8214104275504865,0.7749291279978483,0.7905899407468077,0.7442413260589645,0.7414029555676025,0.7323283317974132,0.7453473935144421,0.6932441461709911,0.6724036564322781,0.07613360017726531,0.06651232111407822,0.07138895639774491,0.06036917019213806,0.050951494782567885,0.05331642634550526,0.04597760247726543,0.04571914952355421,0.044189576831657924,0.04566008997508315,0.039009218144766086,0.03675386601148339,Gres
0.2432949977824329,0.31997490929767003,0.2887953657174764,0.40128079932607114,0.5157836061726219,0.4666656396006773,0.6188683473389358,0.6281820371760548,0.6482934747624579,0.6018701507831934,0.7948201236649799,0.8743468689120862,0.31349842817732715,0.4452216601495101,0.4469416527079845,0.7270883189927956,0.9917701164840746,0.8081015898981533,1.4783389355742302,1.5249142866746601,1.5316564279816949,1.3020491987883263,2.2656604834176486,2.634262074479462,0.9752664075484143,0.9648830914632048,0.9647562484592711,0.9426506197049428,0.9217154266964125,0.9362583736901012,0.8834697762742407,0.8797162862386348,0.8790372096623281,0.8972795025474006,0.8214590102221585,0.7921725194082665,0.2759231780355998,0.2578998276736109,0.26718711869726225,0.24570138418848614,0.2257243779093607,0.23090350007201116,0.21442388504377358,0.21382036741983726,0.2102131699767118,0.2136822172645238,0.19750751414760423,0.1917129782030507,0.8843149061858538,0.8499982468964997,0.8670454009351005,0.8214104275504865,0.7749291279978483,0.7905899407468077,0.7442413260589645,0.7414029555676025,0.7323283317974132,0.7453473935144421,0.6932441461709911,0.6724036564322781,0.07613360017726531,0.06651232111407822,0.07138895639774491,0.06036917019213806,0.050951494782567885,0.05331642634550526,0.04597760247726543,0.04571914952355421,0.044189576831657924,0.04566008997508315,0.039009218144766086,0.03675386601148339,Gres
0.2432949977824329,0.31997490929767003,0.2887953657174764,0.40128079932607114,0.5157836061726219,0.4666656396006773,0.6188683473389358,0.6281820371760548,0.6482934747624579,0.6018701507831934,0.7948201236649799,0.8743468689120862,0.31349842817732715,0.4452216601495101,0.4469416527079845,0.7270883189927956,0.9917701164840746,0.8081015898981533,1.4783389355742302,1.5249142866746601,1.5316564279816949,1.3020491987883263,2.2656604834176486,2.634262074479462,0.9752664075484143,0.9648830914632048,0.9647562484592711,0.9426506197049428,0.9217154266964125,0.9362583736901012,0.8834697762742407,0.8797162862386348,0.8790372096623281,0.8972795025474006,0.8214590102221585,0.7921725194082665,0.2759231780355998,0.2578998276736109,0.26718711869726225,0.24570138418848614,0.2257243779093607,0.23090350007201116,0.21442388504377358,0.21382036741983726,0.2102131699767118,0.2136822172645238,0.19750751414760423,0.1917129782030507,0.8843149061858538,0.8499982468964997,0.8670454009351005,0.8214104275504865,0.7749291279978483,0.7905899407468077,0.7442413260589645,0.7414029555676025,0.7323283317974132,0.7453473935144421,0.6932441461709911,0.6724036564322781,0.07613360017726531,0.06651232111407822,0.07138895639774491,0.06036917019213806,0.050951494782567885,0.05331642634550526,0.04597760247726543,0.04571914952355421,0.044189576831657924,0.04566008997508315,0.039009218144766086,0.03675386601148339,Gres
0.2432949977824329,0.31997490929767003,0.2887953657174764,0.40128079932607114,0.5157836061726219,0.4666656396006773,0.6188683473389358,0.6281820371760548,0.6482934747624579,0.6018701507831934,0.7948201236649799,0.8743468689120862,0.31349842817732715,0.4452216601495101,0.4469416527079845,0.7270883189927956,0.9917701164840746,0.8081015898981533,1.4783389355742302,1.5249142866746601,1.5316564279816949,1.3020491987883263,2.2656604834176486,2.634262074479462,0.9752664075484143,0.9648830914632048,0.9647562484592711,0.9426506197049428,0.9217154266964125,0.9362583736901012,0.8834697762742407,0.8797162862386348,0.8790372096623281,0.8972795025474006,0.8214590102221585,0.7921725194082665,0.2759231780355998,0.2578998276736109,0.26718711869726225,0.24570138418848614,0.2257243779093607,0.23090350007201116,0.21442388504377358,0.21382036741983726,0.2102131699767118,0.2136822172645238,0.19750751414760423,0.1917129782030507,0.8843149061858538,0.8499982468964997,0.8670454009351005,0.8214104275504865,0.7749291279978483,0.7905899407468077,0.7442413260589645,0.7414029555676025,0.7323283317974132,0.7453473935144421,0.6932441461709911,0.6724036564322781,0.07613360017726531,0.06651232111407822,0.07138895639774491,0.06036917019213806,0.050951494782567885,0.05331642634550526,0.04597760247726543,0.04571914952355421,0.044189576831657924,0.04566008997508315,0.039009218144766086,0.03675386601148339,Gres
0.2432949977824329,0.31997490929767003,0.2887953657174764,0.40128079932607114,0.5157836061726219,0.4666656396006773,0.6188683473389358,0.6281820371760548,0.6482934747624579,0.6018701507831934,0.7948201236649799,0.8743468689120862,0.31349842817732715,0.4452216601495101,0.4469416527079845,0.7270883189927956,0.9917701164840746,0.8081015898981533,1.4783389355742302,1.5249142866746601,1.5316564279816949,1.3020491987883263,2.2656604834176486,2.634262074479462,0.9752664075484143,0.9648830914632048,0.9647562484592711,0.9426506197049428,0.9217154266964125,0.9362583736901012,0.8834697762742407,0.8797162862386348,0.8790372096623281,0.8972795025474006,0.8214590102221585,0.7921725194082665,0.2759231780355998,0.2578998276736109,0.26718711869726225,0.24570138418848614,0.2257243779093607,0.23090350007201116,0.21442388504377358,0.21382036741983726,0.2102131699767118,0.2136822172645238,0.19750751414760423,0.1917129782030507,0.8843149061858538,0.8499982468964997,0.8670454009351005,0.8214104275504865,0.7749291279978483,0.7905899407468077,0.7442413260589645,0.7414029555676025,0.7323283317974132,0.7453473935144421,0.6932441461709911,0.6724036564322781,0.07613360017726531,0.06651232111407822,0.07138895639774491,0.06036917019213806,0.050951494782567885,0.05331642634550526,0.04597760247726543,0.04571914952355421,0.044189576831657924,0.04566008997508315,0.039009218144766086,0.03675386601148339,Gres
0.2432949977824329,0.31997490929767003,0.2887953657174764,0.40128079932607114,0.5157836061726219,0.4666656396006773,0.6188683473389358,0.6281820371760548,0.6482934747624579,0.6018701507831934,0.7948201236649799,0.8743468689120862,0.31349842817732715,0.4452216601495101,0.4469416527079845,0.7270883189927956,0.9917701164840746,0.8081015898981533,1.4783389355742302,1.5249142866746601,1.5316564279816949,1.3020491987883263,2.2656604834176486,2.634262074479462,0.9752664075484143,0.9648830914632048,0.9647562484592711,0.9426506197049428,0.9217154266964125,0.9362583736901012,0.8834697762742407,0.8797162862386348,0.8790372096623281,0.8972795025474006,0.8214590102221585,0.7921725194082665,0.2759231780355998,0.2578998276736109,0.26718711869726225,0.24570138418848614,0.2257243779093607,0.23090350007201116,0.21442388504377358,0.21382036741983726,0.2102131699767118,0.2136822172645238,0.19750751414760423,0.1917129782030507,0.8843149061858538,0.8499982468964997,0.8670454009351005,0.8214104275504865,0.7749291279978483,0.7905899407468077,0.7442413260589645,0.7414029555676025,0.7323283317974132,0.7453473935144421,0.6932441461709911,0.6724036564322781,0.07613360017726531,0.06651232111407822,0.07138895639774491,0.06036917019213806,0.050951494782567885,0.05331642634550526,0.04597760247726543,0.04571914952355421,0.044189576831657924,0.04566008997508315,0.039009218144766086,0.03675386601148339,Gres
